	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
2303	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Aulacoseira.s__Aulacoseira_subarctica__202472	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Aulacoseira.s__Aulacoseira_subarctica__202472
2304	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980590	1.12039	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
2305	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980590	5.24061	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_debilis__122233
2306	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980590	0.9328200000000001	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
2307	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Corethron.s__Corethron_hystrix__216773	ERR3980590	0.20289300000000002	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Corethron.s__Corethron_hystrix__216773
2308	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980590	0.6171760000000001	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
2309	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Craspedostauros.s__Craspedostauros_australis__1486917	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Craspedostauros.s__Craspedostauros_australis__1486917
2310	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
2311	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980590	0.740544	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
2312	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Detonula.s__Detonula_confervacea__83371	ERR3980590	2.45492	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Detonula.s__Detonula_confervacea__83371
2313	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Durinskia.s__Durinskia_baltica__400756	ERR3980590	4.93541	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Durinskia.s__Durinskia_baltica__400756
2314	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980590	0.256946	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Eucampia.s__Eucampia_antarctica__49252
2315	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Extubocellulus.s__Extubocellulus_spinifer__265572	ERR3980590	0.33737	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Extubocellulus.s__Extubocellulus_spinifer__265572
2316	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Fragilariopsis.s__Fragilariopsis_cylindrus__186039	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Fragilariopsis.s__Fragilariopsis_cylindrus__186039
2317	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Fragilariopsis.s__Fragilariopsis_kerguelensis__186038	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Fragilariopsis.s__Fragilariopsis_kerguelensis__186038
2318	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Geminigera.s__Geminigera_cryophila__46947	ERR3980590	0.885675	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Geminigera.s__Geminigera_cryophila__46947
2319	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Geminigera.s__unclassified__46946	ERR3980590	0.20913	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Geminigera.s__unclassified__46946
2320	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Grammatophora.s__Grammatophora_oceanica__210454	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Grammatophora.s__Grammatophora_oceanica__210454
2321	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980590	1.34325	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
2322	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Leptocylindrus.s__Leptocylindrus_danicus__163516	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Leptocylindrus.s__Leptocylindrus_danicus__163516
2323	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Licmophora.s__Licmophora_paradoxa__515479	ERR3980590	0.0540664	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Licmophora.s__Licmophora_paradoxa__515479
2324	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Minutocellus.s__Minutocellus_polymorphus__265543	ERR3980590	1.44834	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Minutocellus.s__Minutocellus_polymorphus__265543
2325	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Paraphysomonas.s__Paraphysomonas_bandaiensis__89770	ERR3980590	0.835253	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Paraphysomonas.s__Paraphysomonas_bandaiensis__89770
2326	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Pelagococcus.s__Pelagococcus_subviridis__35679	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Pelagococcus.s__Pelagococcus_subviridis__35679
2327	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Protocruzia.s__Protocruzia_adherens__223996	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Protocruzia.s__Protocruzia_adherens__223996
2328	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980590	0.328441	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Pseudictyota.s__Pseudictyota_dubia__2749911
2329	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Pseudokeronopsis.s__Pseudokeronopsis_sp.__1634380	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Pseudokeronopsis.s__Pseudokeronopsis_sp.__1634380
2330	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Schmidingerella.s__Schmidingerella_taraikaensis__626734	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Schmidingerella.s__Schmidingerella_taraikaensis__626734
2331	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Stauroneis.s__Stauroneis_constricta__265584	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Stauroneis.s__Stauroneis_constricta__265584
2332	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Stephanopyxis.s__Stephanopyxis_turris__515487
2333	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Striatella.s__Striatella_unipunctata__210618	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Striatella.s__Striatella_unipunctata__210618
2334	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	ERR3980590	0.654881	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
2335	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980590	0.247619	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
2336	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassionema.s__Thalassionema_nitzschioides__33649	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassionema.s__Thalassionema_nitzschioides__33649
2337	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_antarctica__160265	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_antarctica__160265
2338	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_oceanica__159749	ERR3980590	2.37636	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_oceanica__159749
2339	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980590	0.30548000000000003	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_punctigera__265564
2340	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_rotula__49265	ERR3980590	0.706311	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_rotula__49265
2341	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
2342	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
2343	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thraustochytrium.s__Thraustochytrium_sp.__145168	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thraustochytrium.s__Thraustochytrium_sp.__145168
2344	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Trieres.s__Trieres_chinensis__1514140	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Trieres.s__Trieres_chinensis__1514140
2345	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Tryblionella.s__Tryblionella_compressa__913974	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Tryblionella.s__Tryblionella_compressa__913974
2346	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__200605	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__200605
2347	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__33852	ERR3980590	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__33852
2348	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__41302	ERR3980590	9.40685	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__41302
2349	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980590	3.4117800000000003	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Chaetoceros.s__Chaetoceros_debilis__122233
2350	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980590	0.0	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
2351	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Thalassiosira.s__Thalassiosira_antarctica__160265	ERR3980590	0.0	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Thalassiosira.s__Thalassiosira_antarctica__160265
2352	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Asterionella.s__Asterionella_formosa__210441	ERR3980590	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Asterionella.s__Asterionella_formosa__210441
2353	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980590	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
2354	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Durinskia.s__Durinskia_baltica__400756	ERR3980590	0.312397	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Durinskia.s__Durinskia_baltica__400756
2355	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980590	0.200019	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
2356	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980590	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
2357	PWY-7511: protein ubiquitination|g__Craspedostauros.s__Craspedostauros_australis__1486917	ERR3980590	0.0	PWY-7511	protein ubiquitination	g__Craspedostauros.s__Craspedostauros_australis__1486917
2358	PWY-7663: gondoate biosynthesis (anaerobic)|g__Licmophora.s__Licmophora_paradoxa__515479	ERR3980590	0.0	PWY-7663	gondoate biosynthesis (anaerobic)	g__Licmophora.s__Licmophora_paradoxa__515479
2359	PWY-7977: L-methionine biosynthesis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980590	0.0	PWY-7977	L-methionine biosynthesis IV	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
2360	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Alexandrium.s__Alexandrium_margalefii__109239	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Alexandrium.s__Alexandrium_margalefii__109239
2361	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Apocalathium.s__Apocalathium_aciculiferum__268820	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Apocalathium.s__Apocalathium_aciculiferum__268820
2362	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980590	6.03255	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Chaetoceros.s__Chaetoceros_debilis__122233
2363	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Corethron.s__Corethron_hystrix__216773	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Corethron.s__Corethron_hystrix__216773
2364	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
2365	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Ditylum.s__Ditylum_brightwellii__49249	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Ditylum.s__Ditylum_brightwellii__49249
2366	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Eucampia.s__Eucampia_antarctica__49252
2367	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980590	0.0775168	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Pseudictyota.s__Pseudictyota_dubia__2749911
2368	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980590	0.21335199999999999	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Stephanopyxis.s__Stephanopyxis_turris__515487
2369	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980590	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
2370	PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Karenia.s__Karenia_brevis__156230	ERR3980590	0.0	PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	g__Karenia.s__Karenia_brevis__156230
2371	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980590	1.47804	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
2372	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980590	4.80849	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Chaetoceros.s__Chaetoceros_debilis__122233
2373	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980590	0.0	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Eucampia.s__Eucampia_antarctica__49252
2374	PWY490-3: nitrate reduction VI (assimilatory)|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980590	0.0	PWY490-3	nitrate reduction VI (assimilatory)	g__Thalassiosira.s__Thalassiosira_sp.__1891026
2375	PWY6666-2: dopamine degradation|g__Daphnia.s__Daphnia_pulex__6669	ERR3980590	0.0	PWY6666-2	dopamine degradation	g__Daphnia.s__Daphnia_pulex__6669
2376	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Asterionella.s__Asterionella_formosa__210441	ERR3980590	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Asterionella.s__Asterionella_formosa__210441
2377	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Astrosyne.s__Astrosyne_radiata__1158023	ERR3980590	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Astrosyne.s__Astrosyne_radiata__1158023
2378	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aulacoseira.s__Aulacoseira_subarctica__202472	ERR3980590	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Aulacoseira.s__Aulacoseira_subarctica__202472
2379	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980590	13.8217	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Chaetoceros.s__Chaetoceros_debilis__122233
2380	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980590	1.2678200000000002	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
