	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
3318	CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	26.5585	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	g__Synechococcus.s__Synechococcus_sp_CC9902
3319	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Formosa.s__Formosa_sp.__2018467	SRR8039457	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Formosa.s__Formosa_sp.__2018467
3320	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp._BS307-5m-G35__2781766	SRR8039457	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp._BS307-5m-G35__2781766
3321	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039457	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
3322	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp_BL107
3323	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp_CC9902
3324	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	0.0	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
3325	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
3326	DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039457	34.3552	DTDPRHAMSYN-PWY	dTDP-&beta;-L-rhamnose biosynthesis	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
3327	DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	19.7578	DTDPRHAMSYN-PWY	dTDP-&beta;-L-rhamnose biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
3328	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pseudo-nitzschia.s__Pseudo-nitzschia_fraudulenta__183588	SRR8039457	0.0	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	g__Pseudo-nitzschia.s__Pseudo-nitzschia_fraudulenta__183588
3329	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	g__Synechococcus.s__Synechococcus_sp_CC9902
3330	GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039457	0.0	GLUTORN-PWY	L-ornithine biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
3331	GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	0.0	GLUTORN-PWY	L-ornithine biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
3332	GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	GLUTORN-PWY	L-ornithine biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
3333	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039457	0.0	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
3334	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039457	33.7936	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
3335	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	52.3469	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Synechococcus.s__Synechococcus_sp_BL107
3336	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	115.0	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Synechococcus.s__Synechococcus_sp_CC9902
3337	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039457	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
3338	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__unclassified__41874	SRR8039457	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Bathycoccus.s__unclassified__41874
3339	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	48.7669	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Synechococcus.s__Synechococcus_sp_BL107
3340	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	54.2952	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Synechococcus.s__Synechococcus_sp_CC9902
3341	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039457	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
3342	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__unclassified__41874	SRR8039457	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Bathycoccus.s__unclassified__41874
3343	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Durinskia.s__Durinskia_baltica__400756	SRR8039457	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Durinskia.s__Durinskia_baltica__400756
3344	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	SRR8039457	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Eucampia.s__Eucampia_antarctica__49252
3345	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	48.7669	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Synechococcus.s__Synechococcus_sp_BL107
3346	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	54.2952	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Synechococcus.s__Synechococcus_sp_CC9902
3347	HSERMETANA-PWY: L-methionine biosynthesis III|g__Alexandrium.s__Alexandrium_catenella__2925	SRR8039457	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Alexandrium.s__Alexandrium_catenella__2925
3348	HSERMETANA-PWY: L-methionine biosynthesis III|g__Gambierdiscus.s__Gambierdiscus_australes__439317	SRR8039457	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Gambierdiscus.s__Gambierdiscus_australes__439317
3349	HSERMETANA-PWY: L-methionine biosynthesis III|g__Heterocapsa.s__Heterocapsa_arctica__192219	SRR8039457	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Heterocapsa.s__Heterocapsa_arctica__192219
3350	HSERMETANA-PWY: L-methionine biosynthesis III|g__Noctiluca.s__Noctiluca_scintillans__2966	SRR8039457	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Noctiluca.s__Noctiluca_scintillans__2966
3351	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	16.7101	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	g__Synechococcus.s__Synechococcus_sp_BL107
3352	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	12.847	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	g__Synechococcus.s__Synechococcus_sp_CC9902
3353	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Chrysochromulina.s__Chrysochromulina_rotalis__412157	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Chrysochromulina.s__Chrysochromulina_rotalis__412157
3354	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Geminigera.s__Geminigera_cryophila__46947	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Geminigera.s__Geminigera_cryophila__46947
3355	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_brevifila__156173	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Haptolina.s__Haptolina_brevifila__156173
3356	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_ericina__156174	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Haptolina.s__Haptolina_ericina__156174
3357	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Imantonia.s__Imantonia_sp.__1907789	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Imantonia.s__Imantonia_sp.__1907789
3358	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Isochrysis.s__Isochrysis_sp.__40639	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Isochrysis.s__Isochrysis_sp.__40639
3359	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Odontella.s__Odontella_aurita__265563	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Odontella.s__Odontella_aurita__265563
3360	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Pseudictyota.s__Pseudictyota_dubia__2749911	SRR8039457	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Pseudictyota.s__Pseudictyota_dubia__2749911
3361	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	61.0966	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Synechococcus.s__Synechococcus_sp_BL107
3362	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	80.4477	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Synechococcus.s__Synechococcus_sp_CC9902
3363	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	18.0356	OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	g__Synechococcus.s__Synechococcus_sp_CC9902
3364	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039457	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
3365	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
3366	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
3367	PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	16.1052	PENTOSE-P-PWY	pentose phosphate pathway	g__Synechococcus.s__Synechococcus_sp_BL107
3368	PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	27.1518	PENTOSE-P-PWY	pentose phosphate pathway	g__Synechococcus.s__Synechococcus_sp_CC9902
3369	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	0.0	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_BL107
3370	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_CC9902
3371	PHOTOALL-PWY: oxygenic photosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	314.199	PHOTOALL-PWY	oxygenic photosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
3372	PWY-101: photosynthesis light reactions|g__Corethron.s__Corethron_hystrix__216773	SRR8039457	9.07302	PWY-101	photosynthesis light reactions	g__Corethron.s__Corethron_hystrix__216773
3373	PWY-101: photosynthesis light reactions|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	SRR8039457	19.6062	PWY-101	photosynthesis light reactions	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
3374	PWY-101: photosynthesis light reactions|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039457	0.0	PWY-101	photosynthesis light reactions	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
3375	PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	281.0	PWY-101	photosynthesis light reactions	g__Synechococcus.s__Synechococcus_sp_BL107
3376	PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	704.037	PWY-101	photosynthesis light reactions	g__Synechococcus.s__Synechococcus_sp_CC9902
3377	PWY-101: photosynthesis light reactions|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	SRR8039457	4.72317	PWY-101	photosynthesis light reactions	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
3378	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_andersonii__327968	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_andersonii__327968
3379	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_catenella__2925	SRR8039457	1.58012	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_catenella__2925
3380	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_margalefii__109239	SRR8039457	25.015	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_margalefii__109239
3381	PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_carterae__2961	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Amphidinium.s__Amphidinium_carterae__2961
3382	PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_massartii__160604	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Amphidinium.s__Amphidinium_massartii__160604
3383	PWY-1042: glycolysis IV|g__Apocalathium.s__Apocalathium_aciculiferum__268820	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Apocalathium.s__Apocalathium_aciculiferum__268820
3384	PWY-1042: glycolysis IV|g__Azadinium.s__Azadinium_spinosum__632150	SRR8039457	3.88785	PWY-1042	glycolysis IV	g__Azadinium.s__Azadinium_spinosum__632150
3385	PWY-1042: glycolysis IV|g__Calcidiscus.s__Calcidiscus_leptoporus__127549	SRR8039457	3.61114	PWY-1042	glycolysis IV	g__Calcidiscus.s__Calcidiscus_leptoporus__127549
3386	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
3387	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_debilis__122233
3388	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
3389	PWY-1042: glycolysis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
3390	PWY-1042: glycolysis IV|g__Durinskia.s__Durinskia_baltica__400756	SRR8039457	7.69538	PWY-1042	glycolysis IV	g__Durinskia.s__Durinskia_baltica__400756
3391	PWY-1042: glycolysis IV|g__Eucampia.s__Eucampia_antarctica__49252	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Eucampia.s__Eucampia_antarctica__49252
3392	PWY-1042: glycolysis IV|g__Gambierdiscus.s__Gambierdiscus_australes__439317	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Gambierdiscus.s__Gambierdiscus_australes__439317
3393	PWY-1042: glycolysis IV|g__Gonyaulax.s__Gonyaulax_spinifera__66791	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Gonyaulax.s__Gonyaulax_spinifera__66791
3394	PWY-1042: glycolysis IV|g__Gymnodinium.s__Gymnodinium_catenatum__39447	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Gymnodinium.s__Gymnodinium_catenatum__39447
3395	PWY-1042: glycolysis IV|g__Helicotheca.s__Helicotheca_tamesis__374047	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Helicotheca.s__Helicotheca_tamesis__374047
3396	PWY-1042: glycolysis IV|g__Heterocapsa.s__Heterocapsa_arctica__192219	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Heterocapsa.s__Heterocapsa_arctica__192219
3397	PWY-1042: glycolysis IV|g__Heterocapsa.s__Heterocapsa_rotundata__89963	SRR8039457	7.54677	PWY-1042	glycolysis IV	g__Heterocapsa.s__Heterocapsa_rotundata__89963
3398	PWY-1042: glycolysis IV|g__Karlodinium.s__Karlodinium_veneficum__407301	SRR8039457	8.09351	PWY-1042	glycolysis IV	g__Karlodinium.s__Karlodinium_veneficum__407301
3399	PWY-1042: glycolysis IV|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039457	3.01805	PWY-1042	glycolysis IV	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
3400	PWY-1042: glycolysis IV|g__Lingulodinium.s__Lingulodinium_polyedra__160621	SRR8039457	10.7068	PWY-1042	glycolysis IV	g__Lingulodinium.s__Lingulodinium_polyedra__160621
3401	PWY-1042: glycolysis IV|g__Pelagodinium.s__unclassified__766107	SRR8039457	0.341857	PWY-1042	glycolysis IV	g__Pelagodinium.s__unclassified__766107
3402	PWY-1042: glycolysis IV|g__Polarella.s__Polarella_glacialis__89957	SRR8039457	11.4448	PWY-1042	glycolysis IV	g__Polarella.s__Polarella_glacialis__89957
3403	PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_parvum__97485	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Prymnesium.s__Prymnesium_parvum__97485
3404	PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_polylepis__72548	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Prymnesium.s__Prymnesium_polylepis__72548
3405	PWY-1042: glycolysis IV|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	SRR8039457	4.62389	PWY-1042	glycolysis IV	g__Scrippsiella.s__Scrippsiella_trochoidea__71861
3406	PWY-1042: glycolysis IV|g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940	SRR8039457	3.76007	PWY-1042	glycolysis IV	g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940
3407	PWY-1042: glycolysis IV|g__Stephanopyxis.s__Stephanopyxis_turris__515487	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Stephanopyxis.s__Stephanopyxis_turris__515487
3408	PWY-1042: glycolysis IV|g__Strombidinopsis.s__Strombidinopsis_sp.__181622	SRR8039457	10.12	PWY-1042	glycolysis IV	g__Strombidinopsis.s__Strombidinopsis_sp.__181622
3409	PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_inclinatum__197538	SRR8039457	19.2011	PWY-1042	glycolysis IV	g__Strombidium.s__Strombidium_inclinatum__197538
3410	PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	SRR8039457	15.7186	PWY-1042	glycolysis IV	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
3411	PWY-1042: glycolysis IV|g__Symbiodinium.s__Symbiodinium_sp.__2950	SRR8039457	1.44322	PWY-1042	glycolysis IV	g__Symbiodinium.s__Symbiodinium_sp.__2950
3412	PWY-1042: glycolysis IV|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
3413	PWY-1042: glycolysis IV|g__Togula.s__Togula_jolla__285029	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Togula.s__Togula_jolla__285029
3414	PWY-1042: glycolysis IV|g__Trieres.s__Trieres_chinensis__1514140	SRR8039457	0.0	PWY-1042	glycolysis IV	g__Trieres.s__Trieres_chinensis__1514140
3415	PWY-1042: glycolysis IV|g__unclassified.s__unclassified__1136790	SRR8039457	0.0	PWY-1042	glycolysis IV	g__unclassified.s__unclassified__1136790
3416	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	13.4453	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
3417	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
3418	PWY-2942: L-lysine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039457	0.0	PWY-2942	L-lysine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_BL107
3419	PWY-2942: L-lysine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039457	0.0	PWY-2942	L-lysine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_CC9902
3420	PWY-3781: aerobic respiration I (cytochrome c)|g__Paracoccus.s__Paracoccus_sp._H4-D09__2812658	SRR8039457	0.0	PWY-3781	aerobic respiration I (cytochrome c)	g__Paracoccus.s__Paracoccus_sp._H4-D09__2812658
